customer_id,customer_name,address,postal_code,latitude,longitude,tw_start,tw_end,ppl,ppl_freeze,volume_m3,weight_kg,vehicle_type,tour_id,service_time_min
8309,Bro,AMFI MOA - BRO - NORD - SYD,,62.471226,6.15287,08:20,10:20,1.0,0.5,103.1,0.0,1,2051,7.8
7857,Brør Mat Og Bryggeri,Ålesund,6002.0,62.14495494720656,6.068915253670895,10:30,12:30,0.5,0.0,386.0,0.0,1,2501,5.6
3070,Bunnpris Brattvåg,Bunnpris Brattvåg,,62.596963,6.446316,08:00,10:00,1.0,0.0,785.72,0.0,1,2151,12.3
3087,Bunnpris Broa,BROGATA 1,6005.0,62.469771,6.125637,16:50,18:50,8.183,1.0,7792.7,0.0,1,2054,13.3
3083,Bunnpris Ikornes,Ikornes,6222.0,62.386,6.55457,09:15,11:15,5.85,1.0,6229.9,0.0,1,2601,22.9
3079,Bunnpris Langevåg,Bunnpris Langevåg,,62.4376538,6.1879915,16:05,18:05,4.85,1.0,4459.21,0.0,1,2403,10.6
3071,Bunnpris Sjøholt,Bunnpris Sjøholt,,62.482209,6.81757,07:20,09:20,8.786,1.02,10036.26,0.0,1,2651,22.5
3054,Bunnpris Skansen,SKAREGATA 1,6002.0,62.474674,6.156916,15:50,17:50,13.0,2.5,13807.2,0.0,1,2054,12.8
3076,Bunnpris Spjelkavik,Bunnpris Spjelkavik,,62.462997,6.363048,06:20,08:20,6.25,1.5,6518.5,0.0,1,2102,15.5
6340,Bunnpris Straumgjerde,Bunnpris Straumgjerde,,62.3333,6.59402,07:30,09:30,6.52,1.02,7641.74,0.0,1,2601,16.2
3078,Bunnpris Torghallen,NEDRE STRANDGATE 9,6004.0,62.4703741,6.1502732,12:40,14:40,11.932,1.5,11315.05,0.0,1,2104,14.7
3077,Bunnpris Ulsteinvik,Bunnpris Ulsteinvik,,62.3397174,5.855376,07:55,09:55,1.0,0.0,719.6,0.0,1,2701,16.0
3075,Bunnpris Vatne,Bunnpris Vatne,,62.544919,6.593203,07:20,09:20,8.583,1.5,9740.24,0.0,1,2151,16.1
3081,Bunnpris Vedde,Bunnpris Vedde,,62.437824,6.234944,19:40,21:40,8.85,3.0,8217.05,0.0,1,2404,14.8
3093,Bunnpris Ørsta,Bunnpris Ørsta,,62.199592,6.123608,17:05,19:05,0.5,0.0,426.5,0.0,1,2503,11.8
8308,"Burger King Moa, Avd 5043 Åles",Langelandsvegen 47,6010.0,62.4651818,6.3478662,07:15,09:15,0.5,0.0,300.0,0.0,1,2102,4.5
7872,Burger King Volda Avd.5087,Volda,6100.0,62.14136990562683,6.089761015049769,11:10,13:10,0.0,0.0,30.0,0.0,1,2501,6.0
8534,Burger King Ålesund Avd.5049,KIPERVIKGATA 5,6003.0,62.4719148,6.1593252,12:40,14:40,0.5,0.0,300.0,0.0,1,2103,6.0
9178,Bybadet,PARKGATA 11B,6003.0,62.472774,6.165056,13:15,15:15,1.5,0.5,640.21,0.0,1,2052,11.4
2695,Bølgen Bar & Restaurant Ny,Ålesund,6002.0,62.38939,6.55394,09:35,11:35,1.0,0.5,361.9,0.0,1,2601,20.0
9315,Cafè Herman,Cafe Herman,,62.4725947,6.1574179,07:15,09:15,1.0,0.5,835.06,0.0,1,2101,10.2
2960,Cafe Nova,Café Nova,,62.34395,5.846097,09:50,11:50,1.5,0.5,1470.6,0.0,1,2701,10.4
9172,Cinque Minuti,Kongensgate 1,6002.0,62.4728964,6.1563672,08:45,10:45,2.5,0.5,1304.86,0.0,1,2051,7.7
8953,Coop Obs Kafe Avd 5289,Digernes,6057.0,62.465082,6.35152,09:25,11:25,1.5,0.5,1005.7,0.0,1,2107,8.9
9236,Dampsentralen,Ålesund,6002.0,62.4712525,6.1578843,08:15,10:15,1.0,0.5,330.32,0.0,1,2101,10.9
1847,Det Lille Napoli Ørsta,Det Lille Napoli,,62.201742,6.121598,17:50,19:50,1.5,0.5,314.4,0.0,1,2503,6.3
8947,Dråpe Ålesund Kaffehus As,Kirkegata 4,6002.0,62.4718628,6.1603005,07:55,09:55,2.02,0.52,1733.18,0.0,1,2101,7.6
9299,Egon Moa Moanor,Langelandsvegen 47,6010.0,62.465082,6.35152,07:00,09:00,4.27,1.02,3572.97,0.0,1,2102,13.2
13169,Egon Ålesund,Egon Ålesund,,62.4728188,6.1583341,07:25,09:25,3.42,1.02,2209.84,0.0,1,2101,12.0
9018,Eurospar Blindheim,Gamle Blindheimsveg 25,6012.0,62.442025,6.371977,19:30,21:30,6.35,2.0,8258.52,0.0,1,2105,24.1
6360,Eurospar Hareid,Eurospar Hareid,,62.3718107,6.0279234,07:00,09:00,3.5,0.0,4244.5,0.0,1,2701,19.2
9200,Eurospar Larsgården,LARSGÅRDSVEGEN 19,6009.0,62.472382,6.240615,20:45,22:45,8.033,4.0,8391.75,0.0,1,2058,21.0
8900,Eurospar Moa,Eurospar Moa,,62.464817,6.3515225,06:00,08:00,11.02,1.52,12734.19,0.0,1,2102,17.9
7740,Eurospar Sykkylven,Eurospar Sykkylven,,62.39147562464948,6.57703545553984,07:00,09:00,4.23,0.0,5043.88,0.0,1,2601,12.9
7390,Eurospar Valderøy,Eurospar Valderøy,,62.50873478054889,6.128535867185325,17:30,19:30,5.85,0.0,6719.99,0.0,1,2751,22.6
4110,Eurospar Ørsta,Eurospar Ørsta,,62.196948,6.128328,17:15,19:15,6.856,1.5,7971.93,0.0,1,2503,24.1
9037,Eurospar Ålesund Storsenter,Rasmus Rønnebergs gate 21,6002.0,62.4723101,6.1583677,16:25,18:25,8.0,0.0,9321.34,0.0,1,2054,24.8
8473,Evergreens,Ålesund,6002.0,62.4712466,6.1538577,07:40,09:40,1.5,0.5,719.7,0.0,1,2051,4.6
6593,Facilitec Renhold Ulsteinvik,Ulsteinvik,6065.0,62.3432,5.83369,08:25,10:25,1.0,0.0,665.0,0.0,1,2701,4.5
8265,Facilitec Ulsteinvik,Ulsteinvik,6065.0,62.343318236855254,5.833683569028197,08:25,10:25,1.0,0.5,428.3,0.0,1,2701,6.4
7935,Fagerlia Barnehage,Fagerlia barnehage,,62.4749043,6.2216744,07:40,09:40,1.5,0.5,215.1,0.0,1,2041,6.7
9295,Fergekaia Pluto,FOGD GREVES VEG 3,6009.0,62.4727409,6.230942,16:25,18:25,3.5,1.0,2707.17,0.0,1,2053,8.9
6028,Fergekaia Sjøholt,Sjøholt,6240.0,62.48214,6.81593,07:45,09:45,2.0,1.0,1768.8,0.0,1,2651,20.0
9293,Fergekaia Skarbøvik,SKARBØVIKGATA 26,6006.0,62.466733,6.113678,11:15,13:15,2.0,1.0,1575.55,0.0,1,2103,11.7
8943,Fiskerstrand Verft Kantine Ren,Fiskerstrand,6037.0,62.4415864,6.2751885,07:35,09:35,1.52,0.52,1296.65,0.0,1,2401,3.9
8551,Fisketorget Avd Sentrum,Ålesund,6002.0,62.4712141,6.1588682,08:05,10:05,2.5,0.5,1411.06,0.0,1,2101,10.8
1574,Fjellstova Ørskog Kh As,Ørskog,6240.0,62.520486,6.915697,08:45,10:45,1.0,0.5,310.2,0.0,1,2651,7.7
