Kundenr,Alle kunder,Antall leveranser,Antall min. per lev.,Minutter pr M3
8231,KOZMOS/GODTELAND ,6,11.166666666666666,95.7690108633505
8173,KRUA THAI TAKEAWAY ,22,1.8181818181818181,3.453163875071438
1862,KRØNSJI ,3,17.0,71.90187508811505
5854,KRÅEN GARD AS ,19,2.1052631578947367,7.7659045725646125
9186,KVIKK AMFI MOA ,14,5.142857142857143,19.605974376080713
9167,KVOTEBRUS STRAND ØYSTEIN ,4,1.5,7.970244420828906
9166,KVOTEBRUS ÅLESUND ,11,1.3636363636363635,1.839790999742429
6344,KYSTEN RUNDT BRYGGJA ,36,9.805555555555555,6.976841629252611
8692,LAMELLA ,14,8.928571428571429,12.720924292182332
3201,LANDSCAPE KAFE ,1,2.0,3.4910106475824754
8643,LANGEVÅG I.L. HÅNDBALL ,6,3.3333333333333335,14.725371815638344
3295,LANTERNEN AS ,49,5.530612244897959,4.984663423018037
13258,LARSNES MEK VERKSTED AS ,61,4.967213114754099,8.49072465392591
3207,LEIRVIKS AGENTURER ,8,19.25,74.8372047818058
7916,LERSTAD BARNEHAGE ,37,3.810810810810811,21.817169028903876
8694,LETS EAT DELI ,96,5.635416666666667,8.467336895770996
3907,LINJA  AVD HØGVOLL 10012,46,3.391304347826087,7.234359870449309
3903,LINJA DRAGSUND KANT.306834,44,4.295454545454546,10.509867597911372
8649,LONG CHENG RESTAURANT AS ,74,6.202702702702703,9.888554482919082
7812,LONGVA BARNEHAGE ,4,4.25,31.186938176481377
3440,LONGVA SERVICESENTER ,34,5.294117647058823,10.542585897182843
9308,LUCKY BOWL,39,5.846153846153846,5.943006567022257
3425,LØSETHS O.A.J. EFTF. AS ,52,4.75,8.35904218236655
9253,LØVENVOLD THEATER AS ,24,4.833333333333333,21.73774534606116
8264,M SUPPLY 1 ÅLESUND ,6,4.666666666666667,2.4352251844030786
8266,M SUPPLY 5 ÅLESUND ,4,1.0,1.3376673756303756
8267,M SUPPLY 6 ÅLESUND ,3,5.0,2.4628762453944217
8261,M SUPPLY2  ÅLESUND ,3,1.3333333333333333,1.2053856631429227
8262,M SUPPLY3 ÅLESUND ,4,7.75,3.745413378858229
8263,M SUPPLY4 ÅLESUND ,3,0.6666666666666666,0.42542691591011583
13054,MADELYNN COFFEE ,54,14.055555555555555,19.383457916955038
3322,MAE KANYA ,9,4.222222222222222,6.252776726506837
1056,MAGNIFIKK ,45,6.222222222222222,7.24375413767117
7616,MAMMA MIA ,28,6.142857142857143,11.32115212469064
3438,MARDINI SPISERI ,44,8.0,7.321865461554173
9196,MARITIME PARTNER AS ,44,2.409090909090909,8.037609948437975
211,MARUTHAM HJØRUNGAVÅG ,59,5.627118644067797,5.0708583726057554
5263,MATSTOVA OPPSTRYN ,58,10.568965517241379,17.5739971354098
9013,MEET & EAT ,100,5.15,4.987052063467838
5084,MELKEVOLL BRETUN CAMPING ,21,3.4761904761904763,5.625900722119038
3735,MENY FOSNAVÅG ,258,21.635658914728683,2.544953524256611
8620,MENY LERSTAD ,302,30.629139072847682,2.912196403210131
2220,METIZPORT MYRVAG ,13,3.0,35.348499954681415
8793,MF DRYNA 100004 ,7,2.4285714285714284,12.147195426938193
8063,MF FESTØYA ,51,2.4313725490196076,2.6114169464111967
8061,MF FINNØY ,13,6.538461538461538,21.264885419793856
8018,MF FOLDØY ,16,0.9375,3.766383769396877
8734,MF GEIRANGER 100004 ,10,5.8,33.40436560502217
8586,MF GISKØY 100004 ,52,8.711538461538462,8.072277713439128
8587,MF HADARØY CATERING 100004 ,30,5.966666666666667,6.610805971736772
8786,MF HJØRUNDFJORD 100004 ,2,4.0,4.780828876206413
8581,MF HORNELEN CATERING 100004 ,18,9.0,25.09099357236893
8597,MF KVERNES 100004 ,10,5.4,65.0680804916255
8594,MF ROVDEHORN CATERING 100004 ,19,3.6842105263157894,6.834335702569709
8582,MF SELJE CATERING 100004 ,16,3.5625,11.30862629950004
8595,MF SKOPPHORN CATERING 100004 ,28,3.3214285714285716,7.8740824153959466
8064,MF SOLAVÅGEN ,48,3.375,3.6098098588363796
8588,MF SULØY CATERING 100004 ,41,6.585365853658536,6.011924987207959
8475,MF SUNNYLVSFJORD 100004 ,21,4.095238095238095,9.62636280194318
8058,MF TIDEFJORD ,39,3.41025641025641,5.810207179756016
8599,MF VOLDA CATERING 100004 ,2,6.0,10.266940451745377
8065,MF ØRLAND ,23,5.869565217391305,27.854578467379195
3861,MH SERVICE ,6,2.6666666666666665,3.4021561164387935
7918,MIDTBYEN BARNEHAGE ,37,3.945945945945946,25.06351713245897
8349,MILK BAR ,60,5.133333333333334,15.619524608611734
2371,MILLENNIUM KAFE ,94,5.180851063829787,7.436750588946364
1097,MINIBAKERIET ,47,8.659574468085106,25.05080944273951
3643,MIX MÅLØY NY ,42,12.619047619047619,4.50222048664926
3658,MIX SELJE ,71,9.985915492957746,9.05708120037368
7587,MMC FIRST PROCESS DIGERNES ,50,3.7,8.683603291695848
1189,MMC FIRST PROCESS KANTINE ,46,7.304347826086956,9.76121908329951
8660,MOA LET'S EAT ,76,7.671052631578948,11.026469768843205
8785,MOLO BREW ,98,5.030612244897959,3.8074390408157464
8232,MOMENTIUM EVENT ,1,6.0,
3770,MURITUNET AS ,96,7.135416666666667,6.014608210177279
13058,MØLLA GJESTEHUS ,1,10.0,33.333333333333336
3880,MØRE FOLKEHØGSKULE ,48,5.25,6.527831097033101
8764,MØRE SUPPLY ,36,2.0833333333333335,1.3522786977880683
3891,MØRE TRAFO KANTINE ,89,4.786516853932584,8.821950669971239
3623,MÅLØY SPISKAMMERS ,93,8.89247311827957,18.44621322885684
3865,MÅLØY VG SKULE ,42,4.809523809523809,9.635427846386479
13316,MÅLØY VGS RESTAURANT OG MATFAG ,5,4.2,13.981358189081226
9272,NAMASTE ÅLESUND ,68,7.617647058823529,14.262841031274998
13306,NAPOLI PIZZERIA STRYN ,68,10.970588235294118,7.968952278260432
1151,NAPOLI,62,9.85483870967742,9.449354706505517
7888,NARCI CAFE OG PIZZERIA ,25,9.48,5.7639074331058415
3984,NAUSTET GRILL ,62,9.193548387096774,4.649670570840056
1060,NERLANDSØYBRU PROSJEKT 21010 ,40,13.0,9.150531522701236
3992,NESJARTUN CAMPING ,1,4.0,8.519701810436635
6086,NF COWORK AS ,19,4.2105263157894735,9.13603904743089
6644,NILSGARDSTUNET ,74,3.8783783783783785,6.440297321823678
3981,NOGVA MOTORFABRIKK ,24,12.458333333333334,17.11343805536398
9141,NONNA LINA ,28,8.642857142857142,7.931113364450389
8038,NOR F. BERTEL.O STEEN ,58,6.362068965517241,15.09807612049001
9258,NOR F. COLOR LINE ,114,7.868421052631579,9.35041606745476
8034,NOR F. NIT LONGVA ,45,6.022222222222222,11.9030991102104
8032,NOR F. OPTIMAR ,62,6.419354838709677,16.658811632371005
8071,NOR F. POSTVEGEN 11 ,43,4.162790697674419,10.482824857764466
8070,NOR F. POSTVEGEN 17 ,81,2.9012345679012346,7.08328221815846
8074,NOR F. POSTVEGEN15 ,71,3.3943661971830985,9.977263431218152
8059,NOR F. RØYSEGATA ,81,4.790123456790123,9.59522968704713
8075,NOR F. SKANSEKAIA 4 ,37,4.864864864864865,11.729708418998218
8057,NOR F. SPAREB. 1 SMN ,76,4.592105263157895,12.172519125503904
7620,NOR F. STOKKE KANTINE ,57,6.631578947368421,15.5138214605401
2394,NOR F. VARD BR.VÅG BÅT ,3,41.0,8.42693165141826
2393,NOR F. VARD BRATTVÅG ,126,13.476190476190476,5.889664523251948
8073,NOR F. VARD ELECTRO ,90,4.933333333333334,5.473771572854977
7488,NORBRUK VARD BÅT ,9,5.888888888888889,1.6845370621991471
7489,NORBRUK VARD SØVIKA ,128,8.84375,4.690135741312001
9277,NORDAMP ÅLESUND ,11,9.818181818181818,1006.5237651444548
4002,NORDFJORD HOTELL ,85,7.4941176470588236,7.68953125245202
3999,NORDFJORD KJØTT AS KANTINE ,49,4.346938775510204,6.149795151189683
10096,NORENGROS ØDEGAARD ENGROS ,32,1.5625,3.721262549957949
9010,"NORSK SCANIA AS,AVD.6470 ÅLE ",7,1.4285714285714286,66.88963210702342
13326,NYGÅRD CAMPING ,10,2.9,17.575757575757578
2812,NYNORSK KULTURSENTRUM ,11,2.727272727272727,12.45640259093174
6442,NÆRBUTIKKEN NORDDAL ,2,8.0,3.333944556502025
7672,NÆRBUTIKKEN ROVDE ,100,16.26,4.790680411853559
7284,NÆRBUTIKKEN VELLEDALEN ,98,8.36734693877551,6.102913277751175
7925,NØRVE BARNEHAGE 2024 ,37,3.4864864864864864,26.068505607759928
774,O.L. BREKKE KAFE CATERING ,52,4.980769230769231,6.518123907773834
3437,O.P LØDØENS ,10,5.6,13.792729753627365
4047,OBS BYGG DIGERNES ,12,3.6666666666666665,17.41126192077876
13115,OLDEIDE MATSENTER STORHUSH. ,49,8.571428571428571,20.385024578515342
5074,OLDEN CAMPING GYTRI ,11,5.7272727272727275,12.203862619375082
2670,OLDEN FJORDHOTEL ,48,4.9375,12.594103727589003
5072,OLDEVATN CAMPING ,10,5.3,8.674304418985269
5191,OLE RINGDAL AS ,6,2.0,2.3193784065870346
1968,OLEBUDA ,2,21.0,9.805684028175
13092,OPPSTRYN URTEMANUFAKTUR ,20,3.05,24.92054024462983
8483,ORRENESET MISJONSSENTER ,28,4.0,8.300255825742058
5129,OSDALS CATERING ,72,8.527777777777779,11.083356589127696
3895,P.G.FRANTZEN EIENDOM KANTINE ,1,0.0,
9243,PATOGEN ,10,2.4,21.766733176129154
13046,PEPPES PIZZA AMFI MOA AVD.319 ,102,4.7254901960784315,4.78167724769832
3671,PERA RESTAURANT ,3,6.333333333333333,20.32520325203252
8030,PERS CAFE ,30,5.8,8.327641980313263
5083,PETRINES GJESTGIVERI ,1,4.0,6.075334143377886
7591,PHARMA MARINE ,52,4.211538461538462,10.137194663299328
9014,PINSEKIRKA FILADELFIA ÅLESUND ,4,1.75,5.245410266017235
2633,PIZZA VIVA NAPOLI HELLESYLT ,15,12.266666666666667,26.82301764779628
13317,POP UP NORGE ,2,3.0,6000.0
3642,POPPEN KIOSK ,3,6.0,11.06126712960118
5182,PORSGRUND OUTLET ,4,2.0,3.8938914577756147
2373,POSTEN RESTAURANT OG BAR ,86,7.395348837209302,5.149035013357132
5183,POWER STRYN ,6,3.5,19.651880965749577
7924,PRESTEMARKA BARNEHAGE ,37,3.6486486486486487,18.127375021819987
9259,PULS NORGE AVD ÅLESUND ,5,1.4,4.170887207293094
13124,QUALITY HOTEL ULSTEIN ,131,7.213740458015267,4.6055026350541715
8882,QUALITY HOTEL WATERFRONT ,137,10.116788321167883,4.407418034346888
8942,QUALITY HOTEL ÅLESUND ,124,7.846774193548387,4.367421816192136
7939,RABBEVÅGEN BARNEHAGE ,36,4.805555555555555,17.891122693803258
8929,RACOON COFFEE ,127,6.7637795275590555,5.312570890970706
5195,RAFTEVOLDS HOTEL ,40,6.775,6.2388891370119905
8890,RAGNHILD'S CATERING ,98,4.142857142857143,3.2824972074518834
9312,RASOI ÅLESUND ,45,6.488888888888889,12.92302435945835
7914,RATVIKÅSEN BARNEHAGE ,15,3.933333333333333,36.123186187473216
2626,RAUS ,54,5.2407407407407405,5.895595053033272
5181,REKKEDAL GJESTEGARD ,40,5.825,19.142797050201775
3338,REMMEMSVIK KIOSK & GATEKJØKKEN ,99,3.9494949494949494,4.816904649680446
5901,REM,49,3.4081632653061225,3.4239462600358017
2221,RENEX  AVD MYKLEBUST ,94,2.3297872340425534,2.8753919362718614
9193,RENHOLDSSENTERET AS ,47,2.0,2.0388642224878053
13069,RESTAURANT 34 ,15,4.333333333333333,5.75181536141753
9197,ROCK GIFT SHOP ,2,0.0,
6659,ROKKEN STUDENTHUSET ,14,5.428571428571429,14.304805285249111
5073,RUNDE MILJØSENTER ,21,13.523809523809524,32.10944345515701
9164,RUSTA AVD 387 VOLDA ,15,2.3333333333333335,4.527872288127919
9150,RUSTA RETAIL AVD 360 ÅLESUND ,18,3.7777777777777777,8.335171974209999
5064,RUSTØY OVERNATTING ,4,0.5,3.305238803503553
13067,SABRURA MOA ,91,1.8681318681318682,6.419454723963447
5853,SABRY SUSHI ,50,3.26,6.946338469930451
2494,SALG & UTLEIE BUDA ØCAL ,14,3.7857142857142856,12.137033983695156
3449,SALONG LONGVA FLEM ,2,7.5,93.1098696461825
5841,SANDETUN ,11,0.2727272727272727,4.507888805409466
5851,SANDETUN ,53,5.3584905660377355,4.696200476168269
7936,SANDØYTUNET HOVUDKJØKKEN 2024 ,48,3.8541666666666665,7.682733824003936
7905,SANITETSHJEMMET BOKOLLEKTIV ,52,5.269230769230769,6.705017408574396
8834,SANSESENTERET SULATUNET ,52,1.7884615384615385,3.9083561916136764
9328,SCAN ASIAN SHOP KREMMERGÅRDEN ,1,5.0,9.169264624977076
9114,SCAN ASIAN SHOP MOA ,7,1.1428571428571428,3.796507213363705
8860,SCANDIC PARKEN AVD RESTAURANT ,11,0.5454545454545454,2.708681323642273
8850,SCANDIC PARKEN HOTELL  MAT ,148,5.831081081081081,4.787555683766137
8564,SEAFOOD FARMERS OF NORWAY ,51,4.2745098039215685,5.273820127897396
7619,SEAGEMS NORWAY ,9,4.0,10.142473580265003
8443,SELECTA NORWAY AVD ÅLESUND ,19,1.4210526315789473,1.7250963178777483
9079,SIT KAFE/KANTINE ÅLESUND ,82,7.780487804878049,3.760901677945737
9065,SIT SUNDEBYGGET STUDENTHUS ,7,0.42857142857142855,4.133939644481191
6085,SJØBAKKEN FJORD CAMPING ,1,3.0,12.836970474967908
6017,SJØHOLT CATERING AS ,73,6.082191780821918,6.783119382442813
6020,SJØHOLT FOLKEHØGSKOLE ,43,7.069767441860465,11.982713359306393
5904,SJØKANTEN CAFE ,63,14.285714285714286,8.898039148999445
8905,SK ROLLON ,4,5.0,32.346757237586935
7926,SKARBØVIK BARNEHAGE ,42,4.833333333333333,31.494352736750656
7906,SKARBØVIK SYKEHJEM 2024 ,70,2.6,3.6283160965060306
9006,SKARBØVIK TANKANLEGG AS ,1,0.0,
779,SKJELTOLE,23,3.782608695652174,87.05223133880328
3607,SKJÆRBUDA RESTAURANT ,21,20.0,47.58403397046845
7915,SKODJE BARNEHAGE 2024 ,28,4.571428571428571,20.79542500649857
7929,SKODJE OMSORGS. KJØKKEN 2024 ,46,6.021739130434782,10.460539408854903
7571,SKRØPPATAUSENE ,82,3.926829268292683,4.338290751168307
788,SKURET PORSELEN OG DESIGN ,10,4.7,22.762495156915925
6788,SLICE & BITE ,1,3.0,2.6110796814482784
6769,SMAK KAFE & CATERING ,74,5.45945945945946,8.790061138791586
7325,SNORREBUDA ,34,5.735294117647059,3.7491369775072934
3289,SOI ONE ,81,3.9382716049382718,11.335346452960442
6717,SOI ONE VOLDA ,75,8.04,9.338608175695924
9294,SOI ONE ÅLESUND ,99,12.323232323232324,7.425659561385766
6084,SOL CAFÈ ,53,6.113207547169812,10.163609009725697
13251,SOLSIKKA BARNEHAGE ,44,1.5454545454545454,22.207707380796865
9055,SPAR EIDSNES ,290,15.241379310344827,2.229938324547444
4220,SPAR ELLINGSØY ,239,14.301255230125523,3.579565477614885
880,SPAR FISKÅBYGD ,196,18.209183673469386,2.5261181792402647
1845,SPAR FOSNAVÅG ,257,17.988326848249027,2.502980932260938
2170,SPAR HORNINDAL ,153,20.797385620915033,2.8335657934787006
5550,SPAR HOVDEBYGDA ,207,13.396135265700483,3.092561733270109
1090,SPAR LANGEVÅG ,300,11.093333333333334,3.62139822403062
4235,SPAR RAUDEBERG ,201,22.243781094527364,4.345060211251561
8697,SPAR SPJELKAVIK ,308,16.9512987012987,2.416352783396585
6600,SPAR STRAUMANE ,204,16.715686274509803,3.59453789622217
6780,SPAR SVINGEN ,300,11.993333333333334,3.2308798407770705
7010,SPAR SØVIK ,203,14.266009852216749,3.1260705725759843
7020,SPAR SØVIK REKVISITA ,7,1.7142857142857142,5.024915204555922
6320,SPAR TRESFJORD ,153,19.934640522875817,3.28156324807538
7765,SPAR ULSTEINVIK ,302,15.394039735099337,3.147682811530602
4245,SPAR VALLDAL ,161,28.13664596273292,3.1087401481245385
7450,SPAR VARTDAL ,241,12.697095435684647,2.6770660944347493
5540,SPAR VOLDA ,214,12.457943925233645,3.210891266093931
4225,SPAR ÅSE ,264,14.31439393939394,1.807573191168825
8997,SPAREBANKEN MØRE KANTINE ,71,9.267605633802816,26.71547451230048
7627,SPERRE INDUSTRI  KANTINE ,63,4.888888888888889,6.129156856864887
8479,SPISESTUA KAFE OG RESTAURANT ,150,4.1466666666666665,7.292829132296375
7910,SPJELKAVIK OMSORGSSENTER 2024 ,53,3.811320754716981,3.3616522021318196
8967,SPJELKAVIK VEISERVICE ,83,3.63855421686747,4.562730978813064
8298,SPJELKAVIK VGS ELEVKANTINE ,41,3.4146341463414633,2.8319351664854233
8486,SPK HERD ,2,0.5,5.9453032104637344
9159,SPORTSPARKEN VEGSUND ,83,3.602409638554217,6.335308155533301
5892,SSP AKSLA INT A331 AES ,85,4.070588235294117,9.03064154095109
5888,SSP O'LEARYS A327 AES ,129,3.8372093023255816,8.425412883528626
5894,SSP POINT DOM A328 AES ,142,5.211267605633803,5.356028999567609
5895,SSP PROD.KJØKKEN Y018 AES ,115,4.165217391304348,7.762218769466315
5887,SSP UPPER CRUST A326 AES ,120,3.5166666666666666,7.193010984170944
1689,ST1  VEGSUND 9377 ,86,3.895348837209302,2.458901119291789
1699,ST1 ULSTEINVIK 9109 ,97,6.092783505154639,4.778591135495132
1697,ST1 VESTNES 9289 ,95,6.3578947368421055,4.436113104138563
1696,ST1 ØRSKOG 9415 ,88,5.056818181818182,3.2341051725187993
1698,ST1 ØRSTA 9163 ,84,5.190476190476191,4.858321429888684
6433,STABBURET SVE KANTINE ST,43,4.837209302325581,9.508740955838759
13088,STAD HOTELL ,63,4.603174603174603,7.715125636830413
9190,STEINOVNEN BAR OG PIZZERIA ,2,5.5,21.990763879170746
7913,STETTE BARNEHAGE ,36,4.444444444444445,33.367395883297526
2826,STIFT JOST.BREEN NASJ.P.SENTER ,14,3.9285714285714284,18.210111578320035
9232,STIFT.VITI AVD SUNNM.MUSEUM ,29,10.0,30.44619422572179
9050,STIFTINGA VITI AVD SM CAFÈ ,17,5.235294117647059,23.03133814662423
8409,STIFTINGA VITI KUNSTMUSEET ,9,9.222222222222221,49.72441888329739
5852,STOLT MAT ,5,3.0,15.761269307554901
6654,STORDAL AUTO ,21,6.190476190476191,6.843686514936873
6538,STORFJORD GASTROPUB ,66,5.424242424242424,8.829682333680106
6646,STORFJORD ISKREM ,8,19.375,143.5318085007871
500,STORFJORD KULTURHUS ,12,4.0,10.784578053383662
7937,STORHAUGEN BARNEHAGE ,43,4.162790697674419,20.980479948990478
6456,STRANDA BAKERI ,36,4.138888888888889,12.668850697169404
6599,STRANDA BOOKING ,22,7.909090909090909,26.255709485101395
6548,STRANDA OMSORGSS.AVD SOLBAKKEN ,49,7.204081632653061,72.63075593596973
6545,STRANDA OMSORGSSENTER ,52,5.538461538461538,4.286544803770016
314,STRANDA VIDAREGÅANDE SKULE ,34,4.294117647058823,8.691050420593267
6457,STRANDAFJELLET REST.DRIFT AS ,55,11.072727272727272,8.661520576160369
6764,STRYN BENSINSTASJON ESSO ,101,7.683168316831683,5.522226499101249
6645,STRYN HOTEL AS ,71,8.267605633802816,7.82757988431984
2161,STRYN KAFFEBAR OG VERTSHUS ,107,9.710280373831775,5.60554598368565
5264,"STRYN TORG,MATSTOVA ",51,3.4313725490196076,8.587679967101826
2151,STRYN VERTSHUS AVD KIOSK ,7,1.7142857142857142,8.294739752540263
13315,STRYN VGS KANTINE ,27,2.111111111111111,81.42857142857143
6773,STRYNEFJELLET SOMMERSKI ,5,12.0,10.165287575985523
6765,STRYNSVATN CAMPING ,11,4.7272727272727275,8.258556340824267
8675,STUEN AS ,74,16.554054054054053,5.106864580667428
1843,STØDT ,25,5.36,5.955478796051073
7494,SUBSEA 7 VIGRA SPOOLBASE ,148,9.43918918918919,4.7082326430430665
8825,SULATUNET ,95,3.1578947368421053,2.579511951179813
8848,SULATUNET AVD.SLOGHAUGVEIEN ,12,5.333333333333333,25.15327778651156
9094,SUNDE BARNEHAGE ,43,7.3023255813953485,38.62998868165936
9085,SUNDE FJORD HOTEL AS ,52,3.730769230769231,2.830529212666413
2684,SUNDE KIOSKEN ,27,7.0,6.730066983751339
1068,SUNDEHJØRNET ,1,8.0,91.32420091324201
6700,SUNNMØRE FOLKEHØGSKULE ,83,6.867469879518072,4.962047734376885
2565,SUNNMØRSBADET FOSNAVÅG ,45,6.844444444444444,7.22767165720186
6730,SUNNYLVEN OMSORGSENTER ,11,9.363636363636363,9.331147006332497
8378,SVERRE EIDSVIK ,2,0.5,1.001903616872057
4211,SYKK.KOMM. OPEN STORHALL ,2,2.0,6.2063615205585725
6856,SYKKYLVEN BARNE & FAM.TENESTE ,6,2.8333333333333335,18.309100700053854
6853,SYKKYLVEN BU OG AKTIVITETSS. ,95,5.705263157894737,3.860424706547181
6821,SYKKYLVEN KINO ,8,4.125,22.85635129519324
6080,SYKKYLVEN KYRKJELEGE FELLESRÅD ,2,1.5,3.217848332081948
6376,SYKKYLVEN UNGDOMSSKULE ,15,4.8,36.907935206069304
8185,SYKKYLVEN VGS ,28,4.392857142857143,16.546580642383994
6374,SYLTE HOTELL ,12,4.75,10.788507400537531
6872,SYLTEBØEN BARNEHAGE ,23,4.782608695652174,18.900343642611684
6878,SYLTEORMEN BAKERI ,36,11.805555555555555,33.48157134922855
7809,SØVIK BARNEHAGE 2024 ,35,3.4285714285714284,12.166930283489476
9175,T&T SUSHI ,2,4.5,16.310257339615802
9288,T2 ,14,2.7142857142857144,4.82771412817835
7012,TAFJORD BÅTHAVN OG BISTRO AS ,9,14.444444444444445,42.18177098543106
7017,TAFJORD CAMPING ,2,1.0,10.126582278481012
9249,TAI SHAN RESTAURANT ,10,3.1,6.757935123822811
9077,TAJMAHAL ,20,6.95,7.157027763603887
7048,TANDOORI MIX ,28,8.5,13.497695183477914
7808,TENNFJORD BARNEHAGE ,33,3.272727272727273,16.108583787008723
8958,TERMINALEN ,49,4.63265306122449,10.826666030739146
7053,THAI MIX ,40,5.4,7.332747166198752
8174,THAI THAI ÅLESUND ,40,4.6,11.416375052738688
9248,THE GREEDY BOX ,55,7.872727272727273,8.906996353068399
13313,THON HOTEL BARONEN ,47,1.872340425531915,6.3606794362125045
13314,THON HOTEL MÅLØY 635102 ,37,3.6216216216216215,15.436009676304575
1039,THONG THAI ,3,0.6666666666666666,3.251503820516989
1824,TIK CAFE & RESTAURANT ,100,6.53,8.831301052155526
9090,"TINE SA, KANTINE ",30,4.133333333333334,6.432402709909014
8436,TINGSTAD AS KANTINE ,45,6.311111111111111,11.324748323418865
5065,TJUGEN CAMPING ,5,7.6,15.237178716067204
13330,TOMA KANT.1184701 POSTVEGEN 2 ,46,4.173913043478261,19.672131147540984
13333,"TOMA KANT.NØRESTRANDA,1188202 ",27,9.074074074074074,26.923076923076923
13312,"TOMA KANT.SOR.SK.B.GT,1116201 ",44,3.272727272727273,73.65728900255755
13332,"TOMA KANT.TORVMYRANE,1188201",37,5.837837837837838,22.847471969536702
13245,TOMMELITEN BARNEHAGE SA ,20,5.0,400.0
7088,TORGET MAT ,13,5.230769230769231,8.647262886965015
7070,TOTLANDS BOKHANDEL ,48,8.0625,4.83769350774031
9131,TRANKOKERIET ANTIKK ,5,1.0,34.674063800277395
13095,TREDET ,69,5.6521739130434785,11.741969320943848
5089,TROLLBU AABREKK GARD ,22,5.090909090909091,22.323608611332016
12233,TRSP.O BR. REMØ ,1,0.0,
6536,TUSENFRYD BARNEHAGE ,2,15.0,206.46937370956638
9279,TYRHOLM OG FARSTAD ,94,7.074468085106383,22.994888910481414
6822,ULLAVIK BARNEHAGE ,19,5.2105263157894735,19.39693175806736
13283,ULSHAV AVD. MJØL OG MEIR ,43,4.023255813953488,91.05263157894737
7312,ULSTEIN ARENA 252201 ,77,5.012987012987013,25.68837867065968
7327,ULSTEIN KOMM.RÅDHUSET 110100 ,6,1.6666666666666667,20.161290322580644
7313,ULSTEIN KOMMUNE OMSORGSTENESTA ,52,5.903846153846154,16.747494694808278
7328,ULSTEIN KOMMUNE TEK.UTESEKSJ. ,6,5.5,97.57539917208754
7311,ULSTEIN SJUKEHEIM 304101 ,99,5.6767676767676765,5.469728507787016
7276,ULSTEIN VIDAREGÅANDE SKULE ,67,5.134328358208955,7.1378564933952
9099,UNGDOM I OPPDRAG  ÅLESUND ,30,7.333333333333333,11.28381618663432
7272,UNGDOMSKLUBBEN BELL UK 250200 ,6,3.6666666666666665,10.580992689495961
7384,VALAKER AVD. FOSNAVÅG ,51,6.96078431372549,26.323380129629673
7382,VALAKER AVD. MOA NORD ,46,2.0869565217391304,5.65981337944509
7381,VALAKER AVD. MOA SYD ,75,6.1466666666666665,10.180830093208703
7385,VALAKER AVD. RÅDHUSET ÅLESUND ,50,4.38,8.564560162906536
7387,VALAKER AVD. VESTNES ,52,5.0,6.011492586557977
13220,VALAKER AVD. ÅLESUND STORSENTE ,96,4.625,13.832150590997324
7383,VALAKER BLÅHUSET ULSTEINVIK ,54,8.25925925925926,12.586656732803057
7388,VALAKER HOVEDKONTOR/KONDITORI ,14,4.357142857142857,11.194242122281498
7380,VALLDAL BILSENTER ,49,6.061224489795919,11.205741565415687
7350,VALLDAL FJORD LODGE ,15,5.6,9.124949894248347
7355,VALLDAL SJUKEHEIM ,58,8.982758620689655,8.259794475386526
7933,VALLE BARNEHAGE 2024 ,16,2.4375,10.95167223610682
7435,VANYLVEN OMSORGSENTER 50401 ,54,3.240740740740741,2.715861734392757
8478,VARD GROUP SKANSEKAIA 422571 ,89,6.044943820224719,10.707614068929173
7445,VARTDAL HELSETUN 31096 ,52,3.8076923076923075,6.618093868636854
8133,VELLE BARNESKULE ,9,2.6666666666666665,12.217470983506413
8127,VELLE BARNESKULE KAFFEKONTO ,2,26.5,187.3453517143867
7417,VERONA PIZZA ,52,7.8076923076923075,4.305767618145862
9245,VEST RESTAURANT ,83,7.698795180722891,9.210897111108068
7515,VESTBORG VIDAREGÅANDE SKULE ,36,8.11111111111111,5.7670388842596765
6715,VESTLANDSKE BURGERKOMPANI ,6,1.8333333333333333,3.8222314882379513
13023,VESTNES FJORDHOTEL ,44,4.340909090909091,45.422116527942926
13123,VESTNES SENTRALKJØKKEN ,99,4.929292929292929,4.741923716828641
7508,VESTVANG BOKHANDEL ,24,3.6666666666666665,4.014001567285156
9314,VIDDALS GARTNERI ,1,1.0,4.405286343612334
9130,VIDESETER HOTELL ,15,12.6,5.558373955047753
7579,VIGRA BARNEHAGE ,14,5.928571428571429,28.29577608836464
7578,VIGRA SERVICENTER ,51,9.235294117647058,3.1345219005584575
7645,VIK BILVERKSTED ,32,3.59375,8.8894454454733
6859,VIKEDALEN BARNEHAGE ,43,8.0,21.408345520739335
8005,VINNI BAR OG RESTAURANT ,94,4.8936170212765955,8.12336638660478
8517,VINTERHAGEN ,105,8.295238095238096,7.507754708982707
6714,VOLDA CAMPUS ARENA ,7,1.7142857142857142,4.650802263390435
1640,VOLDA OMSORGSSENTER 410401 ,99,8.222222222222221,4.045376601700768
1838,VOLDA SJUKEHUS HF AVD 9033 ,91,5.615384615384615,29.431923557634153
7864,VOLDA TURISTHOTELL AS ,18,4.277777777777778,21.48449489115453
2212,VOLDA VIDAREGÅANDE SKULE/KANTI ,36,4.222222222222222,5.258931447406707
1641,VOLDABADET ,14,3.642857142857143,11.523861171366594
272,VOLSDALEN CAMPING ,11,11.090909090909092,11.142570097725818
8053,WELLE GRAVFERDSTJENESTER ,4,2.5,13.607293509320996
8017,WESTRES BAKERI RYSTELANDET ,34,3.1176470588235294,4.588383079774665
